activitySegment_startLocation_latitudeE7,activitySegment_startLocation_longitudeE7,activitySegment_startLocation_sourceInfo_deviceTag,activitySegment_endLocation_latitudeE7,activitySegment_endLocation_longitudeE7,activitySegment_endLocation_sourceInfo_deviceTag,activitySegment_duration_startTimestamp,activitySegment_duration_endTimestamp,activitySegment_distance,activitySegment_activityType,activitySegment_confidence,activitySegment_activities,activitySegment_waypointPath_waypoints,activitySegment_waypointPath_source,activitySegment_waypointPath_roadSegment,activitySegment_waypointPath_distanceMeters,activitySegment_waypointPath_travelMode,activitySegment_waypointPath_confidence,activitySegment_simplifiedRawPath_points,activitySegment_parkingEvent_location_latitudeE7,activitySegment_parkingEvent_location_longitudeE7,activitySegment_parkingEvent_location_accuracyMetres,activitySegment_parkingEvent_location_sourceInfo_deviceTag,activitySegment_parkingEvent_method,activitySegment_parkingEvent_locationSource,activitySegment_parkingEvent_timestamp,placeVisit_location_latitudeE7,placeVisit_location_longitudeE7,placeVisit_location_placeId,placeVisit_location_semanticType,placeVisit_location_sourceInfo_deviceTag,placeVisit_location_locationConfidence,placeVisit_location_calibratedProbability,placeVisit_duration_startTimestamp,placeVisit_duration_endTimestamp,placeVisit_placeConfidence,placeVisit_visitConfidence,placeVisit_otherCandidateLocations,placeVisit_editConfirmationStatus,placeVisit_locationConfidence,placeVisit_placeVisitType,placeVisit_placeVisitImportance,activitySegment_simplifiedRawPath_source,activitySegment_simplifiedRawPath_distanceMeters,placeVisit_location_address,activitySegment_transitPath_transitStops,activitySegment_transitPath_name,activitySegment_transitPath_hexRgbColor,activitySegment_transitPath_linePlaceId,activitySegment_transitPath_stopTimesInfo,activitySegment_transitPath_source,activitySegment_transitPath_confidence,activitySegment_transitPath_distanceMeters,placeVisit_location_name,placeVisit_childVisits,startTimestamp
317563779.0,352142275.0,548912945.0,317755122.0,351966998.0,548912945.0,2024-04-18T10:03:13Z,2024-04-18T10:29:40Z,5087.0,IN_PASSENGER_VEHICLE,HIGH,"[{'activityType': 'IN_PASSENGER_VEHICLE', 'probability': 89.47197794914246}, {'activityType': 'WALKING', 'probability': 1.500654686242342}, {'activityType': 'IN_BUS', 'probability': 1.484303921461105}, {'activityType': 'MOTORCYCLING', 'probability': 0.9352172724902631}, {'activityType': 'CYCLING', 'probability': 0.160012650303542}, {'activityType': 'RUNNING', 'probability': 0.021607217786367}, {'activityType': 'FLYING', 'probability': 0.014653029211331001}, {'activityType': 'IN_FERRY', 'probability': 0.0044218766561240005}, {'activityType': 'IN_TRAIN', 'probability': 0.0037553811125690005}, {'activityType': 'SKIING', 'probability': 0.0023465712729370002}, {'activityType': 'SAILING', 'probability': 0.001990426426345}, {'activityType': 'IN_SUBWAY', 'probability': 0.0009752319783729035}, {'activityType': 'IN_TRAM', 'probability': 0.0008717101991351228}]","[{'latE7': 317563591, 'lngE7': 352142028}, {'latE7': 317823562, 'lngE7': 352085189}, {'latE7': 317808456, 'lngE7': 352009353}, {'latE7': 317796096, 'lngE7': 351984672}, {'latE7': 317755680, 'lngE7': 351967048}]",INFERRED,"[{'placeId': 'ChIJG5fj8d_XAhURf6_Mn4hzxOU', 'duration': '14s'}, {'placeId': 'ChIJtTxe6d_XAhURtftFi5HOHaE', 'duration': '25s'}, {'placeId': 'ChIJB3rQ6t_XAhUREl1tKcyStCE', 'duration': '14s'}, {'placeId': 'ChIJeVuxmt_XAhURM1Qma3Cs2gc', 'duration': '31s'}, {'placeId': 'ChIJexb8gd_XAhURkDqZTpRL5Uk', 'duration': '3s'}, {'placeId': 'ChIJz7dzf9_XAhURCmP8vekFxB8', 'duration': '6s'}, {'placeId': 'ChIJXQYwgCAoAxURZ1qLYX3yw08', 'duration': '19s'}, {'placeId': 'ChIJ-d9lgSAoAxURh_8tdC51YsA', 'duration': '11s'}, {'placeId': 'ChIJn-9zgyAoAxURlqbaAhOWfkE', 'duration': '4s'}, {'placeId': 'ChIJq8t4nCAoAxUR40v2JCKsB9w', 'duration': '19s'}, {'placeId': 'ChIJf-HamCAoAxURl9Q2QV1ho7U', 'duration': '7s'}, {'placeId': 'ChIJKxQKoiAoAxURa932F95fLrk', 'duration': '1s'}, {'placeId': 'ChIJJzk5oiAoAxURLJ-lB0RkBq8', 'duration': '6s'}, {'placeId': 'ChIJDwrvoyAoAxURMZH3hBlcIpA', 'duration': '4s'}, {'placeId': 'ChIJcXAhpCAoAxURv3B2sXRxyzA', 'duration': '7s'}, {'placeId': 'ChIJARrgpSAoAxUR3pHZibjh6cw', 'duration': '3s'}, {'placeId': 'ChIJn88rpyAoAxURfnVI_IzLEyE', 'duration': '15s'}, {'placeId': 'ChIJDzC0bt_XAhURP_Y6RzD3_ho', 'duration': '61s'}, {'placeId': 'ChIJg3HNBN_XAhURh1Iy0g5mOIg', 'duration': '25s'}, {'placeId': 'ChIJ21KjAt_XAhURlBQY9FqCoV4', 'duration': '3s'}, {'placeId': 'ChIJjZVd_d7XAhURLBunJpxYhTI', 'duration': '1s'}, {'placeId': 'ChIJO7Yt-t7XAhURDZA328wep4k', 'duration': '11s'}, {'placeId': 'ChIJO7Yt-t7XAhURYdDVCtkb0qk', 'duration': '9s'}, {'placeId': 'ChIJ2a5p9d7XAhURgoz48vxI2JY', 'duration': '11s'}, {'placeId': 'ChIJbXrIYd7XAhUR9KVS7AKuCGI', 'duration': '1s'}, {'placeId': 'ChIJKSelfN7XAhUR0PjP-KoeOhM', 'duration': '7s'}, {'placeId': 'ChIJKSelfN7XAhURZq6XGhkC_qc', 'duration': '9s'}, {'placeId': 'ChIJnTvY2d3XAhURC2ItWk-X2v8', 'duration': '12s'}, {'placeId': 'ChIJ3TyUw93XAhUR9jzsnxu5PDI', 'duration': '15s'}, {'placeId': 'ChIJD8M3wN3XAhURG5QwIwFaf3U', 'duration': '1s'}, {'placeId': 'ChIJx5tqwN3XAhUR-ZVdQPRD_h4', 'duration': '0s'}, {'placeId': 'ChIJ2ckNwN3XAhUR0x2IpGq5HRQ', 'duration': '0s'}, {'placeId': 'ChIJyfFVld3XAhUR1WZIQD3847E', 'duration': '1s'}, {'placeId': 'ChIJZakPlN3XAhUR7rXUqgVIix4', 'duration': '11s'}, {'placeId': 'ChIJaxbZht3XAhURzuu7NB1UoEM', 'duration': '28s'}, {'placeId': 'ChIJ_9Gng-fXAhUR7HkLmGI5n_0', 'duration': '3s'}, {'placeId': 'ChIJw4LxhefXAhUROY7Cb-9NZlI', 'duration': '17s'}, {'placeId': 'ChIJ57doiefXAhUR6WuqZkzC0BQ', 'duration': '1s'}, {'placeId': 'ChIJt9dXiufXAhUR5EF08pkLCfs', 'duration': '11s'}, {'placeId': 'ChIJsxdV9efXAhURACXb1yWuu9c', 'duration': '1s'}, {'placeId': 'ChIJUTXhX93XAhURqxfIoHlRHCA', 'duration': '1s'}, {'placeId': 'ChIJJ9M-at3XAhUR30ZgJXMSNCY', 'duration': '44s'}, {'placeId': 'ChIJw6BgGN3XAhURxbz9MkBNOyQ', 'duration': '7s'}, {'placeId': 'ChIJWY45J93XAhURZZw9VX5I_hU', 'duration': '27s'}, {'placeId': 'ChIJd2oM19zXAhURd5pu8Hynr9c', 'duration': '0s'}, {'placeId': 'ChIJ030-19zXAhURbidjut_C6AA', 'duration': '1s'}, {'placeId': 'ChIJYbwq19zXAhURAOcWMPnfod4', 'duration': '3s'}, {'placeId': 'ChIJXe1IzNzXAhUR57dV1Cavmhs', 'duration': '25s'}, {'placeId': 'ChIJDZbisdzXAhURAUbSaMZNEsg', 'duration': '28s'}, {'placeId': 'ChIJJUyNp9zXAhURIfbjIs2i7Q8', 'duration': '4s'}, {'placeId': 'ChIJ8SkqXNvXAhURfntOT8W7zis', 'duration': '23s'}, {'placeId': 'ChIJxdScXdvXAhURPM8bSwK5xwY', 'duration': '3s'}, {'placeId': 'ChIJkX5ebNvXAhUR3uo18k62JNU', 'duration': '31s'}, {'placeId': 'ChIJk71ZDtvXAhURNOEgIj-CH8A', 'duration': '6s'}, {'placeId': 'ChIJYUl_D9vXAhURssKZTjmBBUU', 'duration': '1s'}, {'placeId': 'ChIJ-YerBdvXAhURqmryJCwoCf8', 'duration': '3s'}, {'placeId': 'ChIJ0ZeZA9vXAhURBzOoL4pUfPI', 'duration': '6s'}, {'placeId': 'ChIJc1Co_drXAhURJwuVR-uq1qg', 'duration': '11s'}, {'placeId': 'ChIJLVdzjNrXAhURuGJNeOa958Q', 'duration': '46s'}, {'placeId': 'ChIJEwbfhtDXAhUR0GZSUjT9-JE', 'duration': '11s'}, {'placeId': 'ChIJ6wUbwNDXAhURtTNXfplsUgY', 'duration': '50s'}, {'placeId': 'ChIJU2eo0dDXAhURkiqOkne96cI', 'duration': '3s'}, {'placeId': 'ChIJJ_dE0dDXAhUR0vNHPRlkvdY', 'duration': '7s'}, {'placeId': 'ChIJfUAl1NDXAhURLFg7Rf3cePs', 'duration': '6s'}, {'placeId': 'ChIJrxHs1dDXAhURTyudXh7vM04', 'duration': '4s'}, {'placeId': 'ChIJ41w6KtHXAhURYbCcSf4C088', 'duration': '6s'}, {'placeId': 'ChIJC83nK9HXAhUR9mMxyLtDGQY', 'duration': '1s'}, {'placeId': 'ChIJY84oLNHXAhURX91SeGVrwz0', 'duration': '11s'}, {'placeId': 'ChIJJfh9MdHXAhUR2_yxKIxTcZU', 'duration': '3s'}, {'placeId': 'ChIJnxdZUdHXAhURd65yYpwzsSQ', 'duration': '52s'}, {'placeId': 'ChIJOdKlgdPXAhURatW3mYuSgJ0', 'duration': '6s'}, {'placeId': 'ChIJcbpRfNPXAhURZkHF8xppG0E', 'duration': '6s'}, {'placeId': 'ChIJm7MyYtPXAhURRHx_E9aowKk', 'duration': '11s'}, {'placeId': 'ChIJcQnKX9PXAhUR5FNgosZypD4', 'duration': '11s'}, {'placeId': 'ChIJUewsX9PXAhUR5xTluVfrqB4', 'duration': '3s'}, {'placeId': 'ChIJQ8qIV9PXAhURj4Hemyk5bqk', 'duration': '15s'}, {'placeId': 'ChIJR8i4VdPXAhURyZNeRVA-T_I', 'duration': '3s'}, {'placeId': 'ChIJkz9aqizWAhUR7tWd6cl2aIw', 'duration': '11s'}, {'placeId': 'ChIJp8RCqCzWAhURlqPgRmYmNmg', 'duration': '1s'}, {'placeId': 'ChIJqWd8nyzWAhURI5euv8yTSCM', 'duration': '15s'}, {'placeId': 'ChIJCfoCeyzWAhUR09MeFRn3zfA', 'duration': '3s'}, {'placeId': 'ChIJCfoCeyzWAhURlXuaJBlb8NY', 'duration': '22s'}, {'placeId': 'ChIJ7RbFESzWAhURCxiOB4aynlo', 'duration': '7s'}, {'placeId': 'ChIJp_PHGizWAhURh3bsFFiMSQo', 'duration': '3s'}, {'placeId': 'ChIJn8ZDGyzWAhUR25E7DuU4gbA', 'duration': '4s'}, {'placeId': 'ChIJH89tHSzWAhURcYqvJfFpqrQ', 'duration': '22s'}, {'placeId': 'ChIJ-aOypS7WAhURzL3yeuPcb9g', 'duration': '11s'}, {'placeId': 'ChIJ3Wgvuy7WAhURdRDy6XPIrUs', 'duration': '3s'}, {'placeId': 'ChIJ9YVDuy7WAhUR4ORSfxTmDCI', 'duration': '4s'}, {'placeId': 'ChIJWXW8oi7WAhUR474L6OWV__Y', 'duration': '7s'}, {'placeId': 'ChIJuW9tmC7WAhURu5Ko0G7F01Q', 'duration': '0s'}, {'placeId': 'ChIJXXeUmy7WAhURwbTeV3rI_Hk', 'duration': '7s'}, {'placeId': 'ChIJL1DFgS7WAhURpuCRFvxqFLA', 'duration': '9s'}, {'placeId': 'ChIJA1XS2i3WAhURJqRgkiM2TFc', 'duration': '20s'}, {'placeId': 'ChIJORAA6y3WAhURWFjkLPdKJZw', 'duration': '9s'}, {'placeId': 'ChIJj3Co7C3WAhURvcV7LiNT1HM', 'duration': '0s'}, {'placeId': 'ChIJP1-y7C3WAhURLCgyZIdZNqM', 'duration': '1s'}, {'placeId': 'ChIJWQTmki3WAhURH_R3H8Kt0aw', 'duration': '7s'}, {'placeId': 'ChIJ9QskjC3WAhURi4ze79r4i7g', 'duration': '11s'}, {'placeId': 'ChIJpTbIiS3WAhUR-WF4PE7XGCE', 'duration': '6s'}, {'placeId': 'ChIJ5Qe2dzLWAhURQW5ZC2e0le0', 'duration': '0s'}, {'placeId': 'ChIJ-S_wcDLWAhURVq9ttH_d6AQ', 'duration': '19s'}, {'placeId': 'ChIJa4YkbzLWAhURhnPHAIb4KkY', 'duration': '9s'}, {'placeId': 'ChIJL8oFaTLWAhURHK4PE-DFXYk', 'duration': '3s'}, {'placeId': 'ChIJlbpNaDLWAhURKxS6Tltv1xQ', 'duration': '4s'}, {'placeId': 'ChIJH9leXTLWAhURHxLJx0PNsLE', 'duration': '11s'}, {'placeId': 'ChIJ2dkWXzLWAhURnVIqnBOK5fw', 'duration': '22s'}, {'placeId': 'ChIJXdjC6DLWAhURAYOu62i5JIw', 'duration': '22s'}, {'placeId': 'ChIJeeFu2zLWAhURhEq1otGCWWI', 'duration': '6s'}, {'placeId': 'ChIJ70q73jLWAhUR2IJ1wqMguOI', 'duration': '19s'}, {'placeId': 'ChIJ-WxgIDPWAhURCLaoAXuPOPk', 'duration': '60s'}, {'placeId': 'ChIJLZPtTDPWAhURjkx_0z_9EGQ', 'duration': '28s'}, {'placeId': 'ChIJ3dZwTDPWAhUR-OYghqDLd4o', 'duration': '6s'}, {'placeId': 'ChIJIe8hTTPWAhURLjaLanXYKSU', 'duration': '6s'}, {'placeId': 'ChIJbW_qsszXAhURmMEvUJti4OI', 'duration': '3s'}, {'placeId': 'ChIJO4BvrczXAhURXP-jUZ7C0rQ', 'duration': '3s'}, {'placeId': 'ChIJJ2vKrczXAhURSaOJvTYnoiU', 'duration': '4s'}, {'placeId': 'ChIJPx_BrszXAhUR5ijJpjeoEpo', 'duration': '4s'}, {'placeId': 'ChIJEesZpszXAhURjWBG9N20dhs', 'duration': '9s'}, {'placeId': 'ChIJXXctp8zXAhURzyZJwtZ1wt8', 'duration': '4s'}, {'placeId': 'ChIJs8i4X8vXAhURKkNp03yRi58', 'duration': '11s'}, {'placeId': 'ChIJGf91aMvXAhURVYV4qZrDf9U', 'duration': '27s'}, {'placeId': 'ChIJi7s0asvXAhURL4z-cwx1u2E', 'duration': '4s'}, {'placeId': 'ChIJdzdza8vXAhURfITmCbuGmcQ', 'duration': '6s'}, {'placeId': 'ChIJvdARE8vXAhURIkAgR-1ApEU', 'duration': '15s'}, {'placeId': 'ChIJxdWHBcvXAhURqjXipAl7n1Y', 'duration': '20s'}, {'placeId': 'ChIJDWN3qsvXAhURp26kfuB8EHQ', 'duration': '12s'}, {'placeId': 'ChIJ9a-EUsrXAhURBTReetvSuVA', 'duration': '14s'}, {'placeId': 'ChIJFRElSsrXAhURVdeC5ZXhzkU', 'duration': '6s'}, {'placeId': 'ChIJc2XgM8rXAhURsGrEMH6a_DE', 'duration': '9s'}, {'placeId': 'ChIJc2XgM8rXAhURgkG9TQ8QlX4', 'duration': '1s'}, {'placeId': 'ChIJW6wmKsrXAhURs6te1HKwe0w', 'duration': '17s'}, {'placeId': 'ChIJTVWSg8nXAhURu2LFwTw1NXI', 'duration': '1s'}, {'placeId': 'ChIJLbUVg8nXAhURmx0_KXy0GME', 'duration': '3s'}, {'placeId': 'ChIJC0zCncnXAhUReSXJ5JWSXu4', 'duration': '11s'}, {'placeId': 'ChIJC7NHdMnXAhURmJEs6Mr56vk', 'duration': '22s'}, {'placeId': 'ChIJN-sMccnXAhUR8i5ULhjSdx4', 'duration': '6s'}, {'placeId': 'ChIJV3IzcMnXAhURc0Jdf7mjJAU', 'duration': '6s'}, {'placeId': 'ChIJLecIZsnXAhURKQk8tJKfdGw', 'duration': '4s'}]",6675.6541538743695,DRIVE,0.860205882912438,"[{'latE7': 317803669, 'lngE7': 352008781, 'accuracyMeters': 82, 'timestamp': '2024-04-18T10:26:41.628Z'}]",317754404.0,351968505.0,132.0,,END_OF_ACTIVITY_SEGMENT,NOT_FROM_RAW_LOCATION,2024-04-18T10:30:43.283Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-18 10:03:13+00:00
317757784.0,351955517.0,548912945.0,317558614.0,352158017.0,548912945.0,2024-04-18T14:50:04Z,2024-04-18T15:04:46Z,5175.0,IN_PASSENGER_VEHICLE,HIGH,"[{'activityType': 'IN_PASSENGER_VEHICLE', 'probability': 92.6984429359436}, {'activityType': 'IN_BUS', 'probability': 4.69905212521553}, {'activityType': 'WALKING', 'probability': 1.1820957995951171}, {'activityType': 'MOTORCYCLING', 'probability': 0.416699331253767}, {'activityType': 'CYCLING', 'probability': 0.179249397478997}, {'activityType': 'RUNNING', 'probability': 0.024364511773455003}, {'activityType': 'FLYING', 'probability': 0.015502351743634001}, {'activityType': 'IN_TRAIN', 'probability': 0.010187852603849001}, {'activityType': 'IN_FERRY', 'probability': 0.006944260530872001}, {'activityType': 'SKIING', 'probability': 0.002493144165782}, {'activityType': 'IN_TRAM', 'probability': 0.0020757430320370003}, {'activityType': 'SAILING', 'probability': 0.001541394885862}, {'activityType': 'IN_SUBWAY', 'probability': 0.001106824765884}]","[{'latE7': 317788982, 'lngE7': 352008628}, {'latE7': 317746925, 'lngE7': 352046432}, {'latE7': 317626895, 'lngE7': 352129135}, {'latE7': 317591381, 'lngE7': 352152595}, {'latE7': 317558555, 'lngE7': 352158012}]",INFERRED,"[{'placeId': 'ChIJST2A2MzXAhURTx6VG_dsz9A', 'duration': '4s'}, {'placeId': 'ChIJky1NyMzXAhURZxxJdyZcjpg', 'duration': '50s'}, {'placeId': 'ChIJk0vMsszXAhURlLxApXPdC-Y', 'duration': '2s'}, {'placeId': 'ChIJbW_qsszXAhURmMEvUJti4OI', 'duration': '2s'}, {'placeId': 'ChIJ92yZsszXAhURabVndhtkySw', 'duration': '1s'}, {'placeId': 'ChIJwbOzs8zXAhUR4zKFzrJgeQI', 'duration': '5s'}, {'placeId': 'ChIJ77nGBM3XAhURgWpYZdQ2qnI', 'duration': '28s'}, {'placeId': 'ChIJ77nGBM3XAhUR6H-b3FRQixM', 'duration': '26s'}, {'placeId': 'ChIJiwJmddLXAhURHxC2ONLP4UY', 'duration': '6s'}, {'placeId': 'ChIJxVnNdNLXAhURTKyf1ls-k7A', 'duration': '0s'}, {'placeId': 'ChIJt1NJC9LXAhURonR9hYIPkHk', 'duration': '1s'}, {'placeId': 'ChIJAzTdDNLXAhUR-NjovR3dlgQ', 'duration': '4s'}, {'placeId': 'ChIJB0yKEtLXAhURv1SXgNnbS1Q', 'duration': '4s'}, {'placeId': 'ChIJlXC5FdLXAhUREzmg74WDdlA', 'duration': '7s'}, {'placeId': 'ChIJYbtBOdLXAhURVetl-xOeh0E', 'duration': '4s'}, {'placeId': 'ChIJgYHZqNPXAhURQ5QSw_QMI2w', 'duration': '19s'}, {'placeId': 'ChIJgYHZqNPXAhURdlLpEoj700g', 'duration': '10s'}, {'placeId': 'ChIJ0-SmadPXAhURlTTQvy_QElI', 'duration': '1s'}, {'placeId': 'ChIJFwimQtPXAhURt8tedzmLu_s', 'duration': '5s'}, {'placeId': 'ChIJ1_SMZ9PXAhURscRLSlhjaGI', 'duration': '4s'}, {'placeId': 'ChIJ9zpIYdPXAhURi5marL-zBiA', 'duration': '6s'}, {'placeId': 'ChIJRcNZY9PXAhURFO2_aTbG9zU', 'duration': '3s'}, {'placeId': 'ChIJTXUjjNPXAhURejFiqjCOAAs', 'duration': '20s'}, {'placeId': 'ChIJU5n9VtHXAhURCIMP21-acKk', 'duration': '15s'}, {'placeId': 'ChIJ9YQFMdHXAhURkOveJNGSaBo', 'duration': '14s'}, {'placeId': 'ChIJr21KKdHXAhURZ61_sDbYFgA', 'duration': '2s'}, {'placeId': 'ChIJryZsKdHXAhURv64DhVJeS08', 'duration': '1s'}, {'placeId': 'ChIJ7QnsKdHXAhURaLyc-ph1k6o', 'duration': '8s'}, {'placeId': 'ChIJDTJm1tDXAhURwZwOBjeP48A', 'duration': '5s'}, {'placeId': 'ChIJEzvA1tDXAhURMZVIPqJrf28', 'duration': '3s'}, {'placeId': 'ChIJhUAy0dDXAhURvy7yMwwgt0M', 'duration': '2s'}, {'placeId': 'ChIJvTwZ0dDXAhURybV18p6d5EU', 'duration': '2s'}, {'placeId': 'ChIJn2up0dDXAhURxbhgnBAw8Xg', 'duration': '1s'}, {'placeId': 'ChIJ6wUbwNDXAhURtDNXfplsUgY', 'duration': '35s'}, {'placeId': 'ChIJEwbfhtDXAhUR0WZSUjT9-JE', 'duration': '8s'}, {'placeId': 'ChIJLVdzjNrXAhURuWJNeOa958Q', 'duration': '32s'}, {'placeId': 'ChIJc1Co_drXAhURJguVR-uq1qg', 'duration': '9s'}, {'placeId': 'ChIJ0ZeZA9vXAhURBjOoL4pUfPI', 'duration': '6s'}, {'placeId': 'ChIJ-YerBdvXAhURq2ryJCwoCf8', 'duration': '4s'}, {'placeId': 'ChIJYUl_D9vXAhURs8KZTjmBBUU', 'duration': '2s'}, {'placeId': 'ChIJk71ZDtvXAhURNeEgIj-CH8A', 'duration': '6s'}, {'placeId': 'ChIJkX5ebNvXAhUR3-o18k62JNU', 'duration': '25s'}, {'placeId': 'ChIJWyh3XdvXAhURBfdYILJg9Jg', 'duration': '1s'}, {'placeId': 'ChIJa-2bXdvXAhUR09js30FBocA', 'duration': '1s'}, {'placeId': 'ChIJKwtmZ9vXAhURbSYIZ6GXafY', 'duration': '4s'}, {'placeId': 'ChIJLYQecNvXAhURSUgALXPPi2k', 'duration': '21s'}, {'placeId': 'ChIJfbSjn9vXAhURJGHDmGXporI', 'duration': '7s'}, {'placeId': 'ChIJY6w8nNvXAhURKALkE1Zp3dE', 'duration': '15s'}, {'placeId': 'ChIJWZ52g9vXAhUR0rPZSCDl9nw', 'duration': '6s'}, {'placeId': 'ChIJYY9ej9vXAhUR2vKtCTDmZcc', 'duration': '11s'}, {'placeId': 'ChIJJb3-itvXAhURDZ14LrehnE0', 'duration': '11s'}, {'placeId': 'ChIJ79LPC9zXAhURabRiNEZ4rE4', 'duration': '10s'}, {'placeId': 'ChIJnYN8BdzXAhURniHFtr6vLP8', 'duration': '11s'}, {'placeId': 'ChIJzcR7G9zXAhURdThqc1tYNyY', 'duration': '6s'}, {'placeId': 'ChIJo4sVHNzXAhURCshiTMF3DKo', 'duration': '2s'}, {'placeId': 'ChIJd4knHNzXAhURHCBcOh5ggDk', 'duration': '3s'}, {'placeId': 'ChIJJSDXHdzXAhURdQ5ywahTeCY', 'duration': '3s'}, {'placeId': 'ChIJraM0pt7XAhURReIkYPANrB0', 'duration': '9s'}, {'placeId': 'ChIJnXcEr97XAhURQgLwHHSPcSU', 'duration': '1s'}, {'placeId': 'ChIJHcPvsd7XAhURauo2gpw9-Z4', 'duration': '7s'}, {'placeId': 'ChIJb0djtN7XAhURlfysJt5L_24', 'duration': '4s'}, {'placeId': 'ChIJAYT_NNnXAhURtoPKyCq7qGM', 'duration': '13s'}, {'placeId': 'ChIJrZqiJdnXAhUR8udLi6HgmrQ', 'duration': '13s'}, {'placeId': 'ChIJhSjP39jXAhUR2nntaqnTPj0', 'duration': '11s'}, {'placeId': 'ChIJzy0N5tjXAhURLhU4EEQ2-pE', 'duration': '8s'}, {'placeId': 'ChIJdQVX7tjXAhURh6ofhWAQVbk', 'duration': '3s'}, {'placeId': 'ChIJk3Lc7djXAhURztutjQbsmwE', 'duration': '3s'}, {'placeId': 'ChIJiXSu7NjXAhURWRnGFdrZWos', 'duration': '11s'}, {'placeId': 'ChIJyeD-vdjXAhURgf-E92msjWg', 'duration': '3s'}, {'placeId': 'ChIJyeD-vdjXAhUROtKFbarWARk', 'duration': '9s'}, {'placeId': 'ChIJf4DFpNjXAhURvSIavTY8hxY', 'duration': '11s'}, {'placeId': 'ChIJlf5Or9jXAhURCuXkq0g1u7M', 'duration': '3s'}, {'placeId': 'ChIJC9TYq9jXAhURIr1qtLZqABg', 'duration': '11s'}, {'placeId': 'ChIJ89YmqiAoAxUR2-lifJnhERQ', 'duration': '34s'}, {'placeId': 'ChIJARrgpSAoAxUR35HZibjh6cw', 'duration': '3s'}, {'placeId': 'ChIJcXAhpCAoAxURvnB2sXRxyzA', 'duration': '7s'}, {'placeId': 'ChIJDwrvoyAoAxURMJH3hBlcIpA', 'duration': '4s'}, {'placeId': 'ChIJJzk5oiAoAxURLZ-lB0RkBq8', 'duration': '4s'}, {'placeId': 'ChIJKxQKoiAoAxURat32F95fLrk', 'duration': '1s'}, {'placeId': 'ChIJf-HamCAoAxURltQ2QV1ho7U', 'duration': '6s'}, {'placeId': 'ChIJq8t4nCAoAxUR4kv2JCKsB9w', 'duration': '14s'}, {'placeId': 'ChIJn-9zgyAoAxURl6baAhOWfkE', 'duration': '3s'}, {'placeId': 'ChIJ-d9lgSAoAxURhv8tdC51YsA', 'duration': '7s'}, {'placeId': 'ChIJo5vEhiAoAxUR8VSKIIH3XpI', 'duration': '9s'}, {'placeId': 'ChIJCda3iCAoAxURZ1wLqbIQWNM', 'duration': '7s'}, {'placeId': 'ChIJ22XpjCAoAxUROOl79s1pJhg', 'duration': '6s'}, {'placeId': 'ChIJ22XpjCAoAxUR-3pEAKaR3Kg', 'duration': '9s'}, {'placeId': 'ChIJb4C88SAoAxURHBrDTfEge5Y', 'duration': '8s'}, {'placeId': 'ChIJtTne-iAoAxUR-sAIAkXiN00', 'duration': '1s'}, {'placeId': 'ChIJ8QrJAiEoAxURMI38ge73wmo', 'duration': '19s'}, {'placeId': 'ChIJi4GxGiEoAxURe7cUNeBcyWw', 'duration': '3s'}, {'placeId': 'ChIJ-e4vECEoAxURZG-KfZl1c_A', 'duration': '3s'}, {'placeId': 'ChIJ_zQ9DyEoAxURUahIYirOWBA', 'duration': '11s'}, {'placeId': 'ChIJh08HqCEoAxUR8CoWts0G5aw', 'duration': '5s'}, {'placeId': 'ChIJZeI1riEoAxUREB3BbZCpFEs', 'duration': '13s'}, {'placeId': 'ChIJfejqtSEoAxURbjB7QZJtpn4', 'duration': '10s'}, {'placeId': 'ChIJ4w1jyyEoAxURmWJQ4vauEyo', 'duration': '4s'}, {'placeId': 'ChIJs64NMSAoAxURxXQaYPTcLfo', 'duration': '19s'}, {'placeId': 'ChIJlUZyPSAoAxUR3Bj8kDHK3DU', 'duration': '10s'}, {'placeId': 'ChIJY9rEECAoAxURQrXT91W0BZY', 'duration': '3s'}]",5527.250385894249,DRIVE,1.0,"[{'latE7': 317625332, 'lngE7': 352126846, 'accuracyMeters': 24, 'timestamp': '2024-04-18T14:59:58.928Z'}]",317561138.0,352151775.0,35.0,,EXITING_VEHICLE_SIGNAL,NOT_FROM_RAW_LOCATION,2024-04-18T15:09:53.603Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-18 14:50:04+00:00
