timestamp,distance,cycles,active time,activity type,active calories,timestamp 16,heart rate,intensity,duration min,ascent,descent
2024-05-09T02:36:00.000Z,,,,sedentary,,,,0,,,
,,,,,,60108,82,,,,
,,,,,,60168,81,,,,
,,,,,,60288,80,,,,
,,,,,,60348,82,,,,
,,,,,,60408,81,,,,
,,,,,,60468,80,,,,
,,,,,,60528,88,,,,
,,,,,,60588,96,,,,
,,,,,,60648,89,,,,
,,,,,,60708,81,,,,
,,,,,,60888,90,,,,
,,,,,,60948,76,,,,
2024-05-09T02:51:00.000Z,,,,sedentary,,,,4,,,
,,,,,,61068,77,,,,
2024-05-09T02:53:00.000Z,,,,sedentary,,,,0,,,
,,,,,,61128,79,,,,
2024-05-09T02:54:00.000Z,,,,sedentary,,,,2,,,
,,,,,,61188,75,,,,
2024-05-09T02:55:00.000Z,,,,sedentary,,,,0,,,
,,,,,,61248,73,,,,
2024-05-09T02:56:00.000Z,,,,sedentary,,,,1,,,
,,,,,,61308,75,,,,
2024-05-09T02:57:00.000Z,,,,sedentary,,,,0,,,
2024-05-09T02:58:00.000Z,,,,sedentary,,,,1,,,
,,,,,,61488,73,,,,
2024-05-09T03:00:00.000Z,,,,sedentary,,,,0,,,
,,,,,,61548,70,,,,
,,,,,,61728,73,,,,
,,,,,,61788,71,,,,
2024-05-09T03:05:00.000Z,,,,sedentary,,,,0,,,
,,,,,,61908,79,,,,
2024-05-09T03:07:00.000Z,,,,sedentary,,,,3,,,
,,,,,,61968,67,,,,
,,,,,,62028,70,,,,
,,,,,,62088,71,,,,
,,,,,,62148,72,,,,
,,,,,,62208,70,,,,
,,,,,,62268,69,,,,
,,,,,,62328,70,,,,
,,,,,,62448,68,,,,
,,,,,,62568,70,,,,
,,,,,,62628,68,,,,
,,,,,,62688,70,,,,
,,,,,,62808,68,,,,
,,,,,,62868,69,,,,
,,,,,,62928,70,,,,
,,,,,,62988,69,,,,
2024-05-09T03:25:00.000Z,,,,sedentary,,,,0,,,
,,,,,,63048,67,,,,
,,,,,,63108,71,,,,
2024-05-09T03:27:00.000Z,,,,sedentary,,,,4,,,
,,,,,,63168,63,,,,
,,,,,,63228,65,,,,
,,,,,,63348,66,,,,
,,,,,,63468,67,,,,
,,,,,,63528,66,,,,
,,,,,,63648,68,,,,
,,,,,,63828,69,,,,
,,,,,,63888,68,,,,
,,,,,,63948,71,,,,
,,,,,,64008,70,,,,
,,,,,,64188,69,,,,
,,,,,,64248,70,,,,
,,,,,,64308,71,,,,
,,,,,,64428,70,,,,
,,,,,,64608,69,,,,
,,,,,,64788,68,,,,
,,,,,,64848,67,,,,
,,,,,,64908,68,,,,
,,,,,,64968,67,,,,
,,,,,,65028,68,,,,
2024-05-09T04:00:00.000Z,,,,sedentary,,,,0,,,
,,,,,,65148,66,,,,
,,,,,,65268,67,,,,
,,,,,,65328,68,,,,
,,,,,,65388,65,,,,
,,,,,,65448,66,,,,
,,,,,,32,67,,,,
,,,,,,212,66,,,,
2024-05-09T04:11:00.000Z,,,,sedentary,,,,0,,,
,,1343,921.000,walking,54,272,,4,,,
,,,,,,332,70,,,,
,,,,,,392,61,,,,
,,,,,,452,62,,,,
2024-05-09T04:15:00.000Z,,,,sedentary,,,,0,,,
,,,,,,512,70,,,,
2024-05-09T04:16:00.000Z,,,,sedentary,,,,1,,,
,,,,,,572,67,,,,
,,,,,,632,68,,,,
2024-05-09T04:18:00.000Z,,,,sedentary,,,,0,,,
2024-05-09T04:19:00.000Z,,,,sedentary,,,,2,,,
,,,,,,812,61,,,,
,,,,,,872,69,,,,
2024-05-09T04:22:00.000Z,,,,sedentary,,,,0,,,
,,,,,,932,67,,,,
2024-05-09T04:23:00.000Z,,,,sedentary,,,,3,,,
,,,,,,992,63,,,,
2024-05-09T04:24:00.000Z,,,,sedentary,,,,0,,,
,,,,,,1112,65,,,,
,,,,,,1172,64,,,,
2024-05-09T04:27:00.000Z,,,,sedentary,,,,2,,,
,,,,,,1232,56,,,,
,,,,,,1292,61,,,,
,,,,,,1352,64,,,,
,,,,,,1412,66,,,,
2024-05-09T04:31:00.000Z,,,,sedentary,,,,0,,,
,,,,,,1472,61,,,,
2024-05-09T04:32:00.000Z,,,,sedentary,,,,4,,,
,,,,,,1532,63,,,,
,,,,,,1592,61,,,,
,,,,,,1652,60,,,,
,,,,,,1712,62,,,,
,,,,,,1832,66,,,,
,,,,,,1892,65,,,,
2024-05-09T04:39:00.000Z,,,,sedentary,,,,0,,,
,,,,,,1952,64,,,,
2024-05-09T04:40:00.000Z,,,,sedentary,,,,5,,,
,,,,,,2012,60,,,,
,,,,,,2072,62,,,,
,,,,,,2132,59,,,,
2024-05-09T04:44:00.000Z,,,,sedentary,,,,0,,,
,,,,,,2252,62,,,,
2024-05-09T04:45:00.000Z,,,,sedentary,,,,3,,,
,,,,,,2312,60,,,,
,,,,,,2552,61,,,,
,,,,,,2612,64,,,,
2024-05-09T04:52:00.000Z,,,,sedentary,,,,0,,,
,,,,,,2732,69,,,,
2024-05-09T04:53:00.000Z,,,,sedentary,,,,2,,,
,,,,,,2792,60,,,,
,,,,,,3032,61,,,,
,,,,,,3092,62,,,,
2024-05-09T05:00:00.000Z,,,,sedentary,,,,0,,,
,,,,,,3212,63,,,,
,,,,,,3272,61,,,,
2024-05-09T05:02:00.000Z,,,,sedentary,,,,0,,,
,,,,,,3332,62,,,,
2024-05-09T05:03:00.000Z,,,,sedentary,,,,3,,,
,,,,,,3392,63,,,,
,,,,,,3452,54,,,,
,,,,,,3512,56,,,,
,,,,,,3572,59,,,,
,,,,,,3632,56,,,,
,,,,,,3692,60,,,,
,,,,,,3752,59,,,,
,,,,,,3812,58,,,,
,,,,,,3872,59,,,,
,,,,,,3992,63,,,,
,,,,,,4052,59,,,,
,,,,,,4172,58,,,,
,,,,,,4232,61,,,,
,,,,,,4292,60,,,,
,,,,,,4352,59,,,,
,,,,,,4472,61,,,,
,,,,,,4592,60,,,,
,,,,,,4652,62,,,,
,,,,,,4712,60,,,,
,,,,,,4772,61,,,,
,,,,,,4832,59,,,,
,,,,,,4892,60,,,,
,,,,,,4952,61,,,,
,,,,,,5132,60,,,,
,,,,,,5192,62,,,,
,,,,,,5252,60,,,,
,,,,,,5312,59,,,,
,,,,,,5432,61,,,,
2024-05-09T05:38:00.000Z,,,,sedentary,,,,0,,,
,,,,,,5492,60,,,,
2024-05-09T05:39:00.000Z,,,,sedentary,,,,3,,,
,,,,,,5552,66,,,,
2024-05-09T05:40:00.000Z,,,,sedentary,,,,0,,,
,,,,,,5612,60,,,,
,,,,,,5672,59,,,,
2024-05-09T05:42:00.000Z,,,,sedentary,,,,2,,,
,,,,,,5732,54,,,,
,,,,,,5792,58,,,,
,,,,,,5852,59,,,,
,,,,,,5912,60,,,,
,,,,,,5972,62,,,,
,,,,,,6032,66,,,,
2024-05-09T05:48:00.000Z,,,,sedentary,,,,0,,,
,,,,,,6092,61,,,,
2024-05-09T05:49:00.000Z,,,,sedentary,,,,3,,,
,,,,,,6152,64,,,,
,,,,,,6212,61,,,,
2024-05-09T05:52:00.000Z,,,,sedentary,,,,0,,,
,,,,,,6332,63,,,,
2024-05-09T05:53:00.000Z,,,,sedentary,,,,1,,,
,,,,,,6392,59,,,,
,,,,,,6512,61,,,,
2024-05-09T05:56:00.000Z,,,,sedentary,,,,0,,,
,,,,,,6632,62,,,,
2024-05-09T05:58:00.000Z,,,,sedentary,,,,2,,,
,,,,,,6692,58,,,,
2024-05-09T06:00:00.000Z,,,,sedentary,,,,0,,,
,,,,,,6812,65,,,,
,,,,,,6872,63,,,,
2024-05-09T06:02:00.000Z,,,,sedentary,,,,4,,,
,,,,,,6932,62,,,,
,,,,,,6992,53,,,,
,,,,,,7052,60,,,,
,,,,,,7112,65,,,,
,,,,,,7172,60,,,,
,,,,,,7232,63,,,,
,,,,,,7352,64,,,,
2024-05-09T06:10:00.000Z,,,,sedentary,,,,0,,,
,,,,,,7412,63,,,,
2024-05-09T06:11:00.000Z,,,,sedentary,,,,4,,,
,,,,,,7472,68,,,,
,,,,,,7532,60,,,,
2024-05-09T06:13:00.000Z,,,,sedentary,,,,0,,,
,,,,,,7592,59,,,,
2024-05-09T06:14:00.000Z,,,,sedentary,,,,2,,,
,,,,,,7652,60,,,,
2024-05-09T06:15:00.000Z,,,,sedentary,,,,0,,,
,,,,,,7712,64,,,,
2024-05-09T06:16:00.000Z,,,,sedentary,,,,2,,,
2024-05-09T06:17:00.000Z,,,,sedentary,,,,0,,,
,,,,,,7832,54,,,,
2024-05-09T06:18:00.000Z,,,,sedentary,,,,2,,,
,,,,,,7892,61,,,,
,,,,,,7952,60,,,,
,,,,,,8012,61,,,,
,,,,,,8192,63,,,,
2024-05-09T06:25:00.000Z,,,,sedentary,,,,0,,,
,,,,,,8312,64,,,,
2024-05-09T06:26:00.000Z,,,,sedentary,,,,3,,,
,,,,,,8372,59,,,,
,,,,,,8432,60,,,,
,,,,,,8492,65,,,,
,,,,,,8552,62,,,,
,,,,,,8672,70,,,,
,,,,,,8732,77,,,,
,,,,,,8792,73,,,,
2024-05-09T06:34:00.000Z,,,,sedentary,,,,0,,,
,,,,,,8852,70,,,,
2024-05-09T06:35:00.000Z,,,,sedentary,,,,4,,,
,,,,,,8912,68,,,,
,,,,,,8972,56,,,,
,,,,,,9032,59,,,,
,,,,,,9092,61,,,,
,,,,,,9152,64,,,,
,,,,,,9212,62,,,,
,,,,,,9272,58,,,,
,,,,,,9332,60,,,,
2024-05-09T06:43:00.000Z,,,,sedentary,,,,0,,,
,,,,,,9392,63,,,,
2024-05-09T06:44:00.000Z,,,,sedentary,,,,1,,,
,,,,,,9452,62,,,,
,,,,,,9512,53,,,,
2024-05-09T06:46:00.000Z,,,,sedentary,,,,0,,,
,,,,,,9572,62,,,,
2024-05-09T06:47:00.000Z,,,,sedentary,,,,4,,,
,,,,,,9632,68,,,,
,,,,,,9692,57,,,,
,,,,,,9752,58,,,,
,,,,,,9812,61,,,,
,,,,,,9872,62,,,,
,,,,,,9932,61,,,,
2024-05-09T06:53:00.000Z,,,,sedentary,,,,0,,,
,,,,,,9992,64,,,,
2024-05-09T06:54:00.000Z,,,,sedentary,,,,5,,,
,,,,,,10052,61,,,,
,,,,,,10112,56,,,,
,,,,,,10172,57,,,,
,,,,,,10232,56,,,,
,,,,,,10352,55,,,,
2024-05-09T07:00:00.000Z,,,,sedentary,,,,0,,,
,,,,,,10412,58,,,,
,,,,,,10472,76,,,,
,,,,,,10532,73,,,,
2024-05-09T07:04:00.000Z,,,,sedentary,,,,4,,,
,,,,,,10652,71,,,,
2024-05-09T07:05:00.000Z,,,,sedentary,,,,0,,,
,,,,,,10712,67,,,,
,,,,,,10772,61,,,,
,,,,,,10832,77,,,,
,,,,,,10892,73,,,,
,,,,,,10952,62,,,,
,,,,,,11012,59,,,,
,,,,,,11072,76,,,,
,,,,,,11132,62,,,,
,,,,,,11192,58,,,,
2024-05-09T07:14:00.000Z,,,,sedentary,,,,4,,,
,,,,,,11252,64,,,,
,,1360,925.000,walking,54,11252,,3,,,
,,,,,,11312,69,,,,
,,1415,946.000,walking,54,11312,,4,,,
,,,,,,11372,71,,,,
,,,,,,11432,73,,,,
,,,,,,11492,79,,,,
2024-05-09T07:19:00.000Z,,,,sedentary,,,,6,,,
,,,,,,11552,78,,,,
,,1434,950.000,walking,54,11552,,4,,,
,,,,,,11612,84,,,,
2024-05-09T07:21:00.000Z,,,,sedentary,,,,6,,,
,,,,,,11672,90,,,,
,,,,,,11732,89,,,,
,,1466,963.000,walking,55,11732,,2,,,
,,,,,,11792,87,,,,
2024-05-09T07:24:00.000Z,,,,sedentary,,,,4,,,
,,,,,,11852,80,,,,
,,1481,969.000,walking,55,11852,,2,,,
,,,,,,11912,84,,,,
2024-05-09T07:26:00.000Z,,,,sedentary,,,,5,,,
,,,,,,11972,75,,,,
,,,,,,11980,,,,,5.767
,,,,,,11995,,,,,0.257
,,,,,,12032,76,,,,
,,1534,994.000,walking,56,12032,,2,,,
,,,,,,12092,0,,,,
2024-05-09T07:37:00.000Z,,,,sedentary,,,,0,,,
,,,,,,12692,83,,,,
,,,,,,12752,85,,,,
2024-05-09T07:40:00.000Z,,,,sedentary,,,,5,,,
,,,,,,12810,,,,5.110,
,,,,,,12812,83,,,,
,,1572,1007.000,walking,56,12812,,2,,,
,,,,,,12825,,,,0.985,
,,,,,,12872,82,,,,
,,,,,,12932,83,,,,
2024-05-09T07:43:00.000Z,,,,sedentary,,,,6,,,
,,,,,,12992,94,,,,
,,,,,,13052,95,,,,
,,1623,1034.000,walking,58,13052,,1,,,
,,,,,,13112,91,,,,
,,,,,,13172,88,,,,
,,,,,,13232,84,,,,
,,,,,,13292,85,,,,
,,,,,,13352,87,,,,
,,,,,,13412,86,,,,
,,1744,1075.000,walking,59,13412,,2,,,
,,,,,,13472,87,,,,
,,,,,,13532,88,,,,
2024-05-09T07:53:00.000Z,,,,sedentary,,,,5,,,
,,,,,,13592,91,,,,
,,1824,1112.000,walking,61,13592,,3,,,
,,,,,,13652,92,,,,
2024-05-09T07:55:00.000Z,,,,sedentary,,,,6,,,
,,,,,,13712,95,,,,
,,1837,1138.000,walking,62,13712,,0,,,
,,,,,,13772,98,,,,
,,,,,,13832,94,,,,
2024-05-09T07:58:00.000Z,,,,sedentary,,,,6,,,
,,,,,,13892,100,,,,
,,,,,,13952,98,,,,
,,1921,1212.000,walking,66,13952,,1,,,
,,,,,,14012,95,,,,
,,,,,,14072,87,,,,
,,,,,,14132,81,,,,
,,,,,,14192,85,,,,
,,,,,,14252,84,,,,
,,,,,,14372,88,,,,
2024-05-09T08:07:00.000Z,,,,sedentary,,,,3,,,
,,,,,,14432,83,,,,
2024-05-09T08:08:00.000Z,,,,sedentary,,,,0,,,
,,,,,,14492,85,,,,
,,,,,,14552,86,,,,
,,,,,,14612,90,,,,
,,,,,,14672,84,,,,
2024-05-09T08:12:00.000Z,,,,sedentary,,,,3,,,
,,,,,,14732,89,,,,
,,1938,1218.000,walking,66,14732,,1,,,
,,,,,,14852,73,,,,
,,,,,,14972,70,,,,
2024-05-09T08:17:00.000Z,,,,sedentary,,,,3,,,
,,,,,,15032,67,,,,
,,,,,,15092,69,,,,
2024-05-09T08:19:00.000Z,,,,sedentary,,,,0,,,
,,,,,,15152,68,,,,
,,,,,,15212,69,,,,
2024-05-09T08:21:00.000Z,,,,sedentary,,,,4,,,
,,,,,,15245,,,,,6.229
,,,,,,15260,,,,,0.073
,,,,,,15272,90,,,,
,,,,,,15332,104,,,,
,,2012,1301.000,walking,73,15332,,1,,,
,,,,,,15392,79,,,,
2024-05-09T08:24:00.000Z,,,,sedentary,,,,5,,,
,,,,,,15452,84,,,,
,,2023,1304.000,walking,73,15452,,2,,,
,,,,,,15512,74,,,,
,,,,,,15572,67,,,,
,,,,,,15632,69,,,,
,,,,,,15692,72,,,,
,,,,,,15752,73,,,,
,,,,,,15812,75,,,,
2024-05-09T08:31:00.000Z,,,,sedentary,,,,4,,,
,,,,,,15872,67,,,,
,,,,,,15932,89,,,,
,,,,,,15992,99,,,,
,,,,,,16052,105,,,,
,,,,,,16112,104,,,,
,,,,,,16172,110,,,,
,,,,,,16232,126,,,,
,,2534,1603.000,walking,98,16232,,2,,,
,,,,,,16292,116,,,,
,,0,736.000,generic,54,16292,,4,,,
,,,,,,16352,100,,,,
,,2599,1644.000,walking,101,16352,,2,,,
,,,,,,16472,76,,,,
,,,,,,16532,72,,,,
,,,,,,16592,75,,,,
,,,,,,16652,83,,,,
2024-05-09T08:45:00.000Z,,,,sedentary,,,,4,,,
,,,,,,16712,84,,,,
,,,,,,16772,94,,,,
