timestamp,distance,cycles,active time,activity type,active calories,timestamp 16,heart rate,intensity,duration min,ascent,descent
2024-05-05T00:00:00.000Z,,,,sedentary,,,,0,,,
2024-05-05T00:01:00.000Z,,,,sedentary,,,,0,,,
,,,,,,32888,50,,,,
2024-05-05T00:02:00.000Z,,,,sedentary,,,,1,,,
,,,,,,32948,49,,,,
,,,,,,33128,50,,,,
,,,,,,33188,51,,,,
,,,,,,33308,49,,,,
2024-05-05T00:09:00.000Z,,,,sedentary,,,,0,,,
,,,,,,33368,51,,,,
2024-05-05T00:10:00.000Z,,,,sedentary,,,,4,,,
,,,,,,33428,71,,,,
,,,,,,33488,56,,,,
,,,,,,33548,52,,,,
,,,,,,33608,51,,,,
2024-05-05T00:14:00.000Z,,,,sedentary,,,,0,,,
,,,,,,33728,73,,,,
,,,,,,33788,84,,,,
,,,,,,33848,93,,,,
,,,,,,33908,79,,,,
,,,,,,33968,73,,,,
2024-05-05T00:20:00.000Z,,,,sedentary,,,,6,,,
,,,,,,34028,71,,,,
,,503,233.000,walking,14,34028,,1,,,
,,,,,,34088,80,,,,
,,,,,,34148,79,,,,
,,,,,,34208,77,,,,
,,,,,,34328,73,,,,
2024-05-05T00:26:00.000Z,,,,sedentary,,,,5,,,
,,,,,,34388,69,,,,
,,534,244.000,walking,14,34388,,2,,,
,,,,,,34448,76,,,,
,,,,,,34508,68,,,,
,,,,,,34568,75,,,,
2024-05-05T00:30:00.000Z,,,,sedentary,,,,5,,,
,,,,,,34628,68,,,,
,,,,,,34655,,,,,6.288
,,,,,,34688,67,,,,
,,563,258.000,walking,14,34688,,1,,,
,,,,,,34748,64,,,,
,,,,,,34808,62,,,,
,,,,,,34868,67,,,,
,,,,,,34988,63,,,,
2024-05-05T00:37:00.000Z,,,,sedentary,,,,4,,,
2024-05-05T00:38:00.000Z,,,,sedentary,,,,0,,,
,,,,,,35108,64,,,,
,,,,,,35168,65,,,,
2024-05-05T00:40:00.000Z,,,,sedentary,,,,2,,,
,,,,,,35228,61,,,,
,,584,267.000,walking,14,35228,,2,,,
,,,,,,35288,71,,,,
2024-05-05T00:42:00.000Z,,,,sedentary,,,,5,,,
,,,,,,35348,72,,,,
,,,,,,35408,76,,,,
,,622,285.000,walking,14,35408,,2,,,
,,,,,,35468,78,,,,
2024-05-05T00:45:00.000Z,,,,sedentary,,,,5,,,
,,,,,,35528,75,,,,
,,,,,,35588,85,,,,
,,733,336.000,walking,17,35588,,2,,,
,,,,,,35648,89,,,,
,,,,,,35708,81,,,,
,,,,,,35768,76,,,,
2024-05-05T00:50:00.000Z,,,,sedentary,,,,3,,,
,,,,,,35828,68,,,,
,,754,344.000,walking,17,35828,,2,,,
,,,,,,35888,74,,,,
,,,,,,35948,86,,,,
,,,,,,36008,67,,,,
,,,,,,36068,62,,,,
,,,,,,36128,61,,,,
2024-05-05T00:56:00.000Z,,,,sedentary,,,,5,,,
,,,,,,36188,65,,,,
,,761,346.000,walking,17,36188,,1,,,
,,,,,,36248,61,,,,
2024-05-05T00:58:00.000Z,,,,sedentary,,,,4,,,
,,,,,,36308,60,,,,
,,,,,,36368,66,,,,
,,795,362.000,walking,17,36368,,2,,,
,,,,,,36428,64,,,,
,,808,365.000,walking,17,36428,,2,,,
,,,,,,36488,63,,,,
,,,,,,36548,62,,,,
2024-05-05T01:03:00.000Z,,,,sedentary,,,,2,,,
,,,,,,36608,60,,,,
2024-05-05T01:04:00.000Z,,,,sedentary,,,,0,,,
,,,,,,36668,57,,,,
,,,,,,36728,65,,,,
,,,,,,36788,62,,,,
,,,,,,36848,71,,,,
,,,,,,36908,62,,,,
,,,,,,36968,64,,,,
,,,,,,37028,76,,,,
,,,,,,37088,86,,,,
,,,,,,37148,80,,,,
,,,,,,37208,83,,,,
,,,,,,37268,73,,,,
,,,,,,37388,67,,,,
,,,,,,37448,71,,,,
,,,,,,37508,70,,,,
,,,,,,37568,74,,,,
,,,,,,37628,70,,,,
,,,,,,37688,68,,,,
,,,,,,37748,69,,,,
,,,,,,37808,67,,,,
,,,,,,37868,69,,,,
,,,,,,37928,80,,,,
,,,,,,37988,74,,,,
,,,,,,38108,73,,,,
,,,,,,38228,81,,,,
,,,,,,38288,74,,,,
,,,,,,38348,65,,,,
,,,,,,38408,71,,,,
,,,,,,38468,82,,,,
,,,,,,38528,88,,,,
,,,,,,38588,80,,,,
,,,,,,38648,82,,,,
,,,,,,38708,84,,,,
,,,,,,38768,80,,,,
,,,,,,38888,78,,,,
,,,,,,38948,70,,,,
,,,,,,39008,62,,,,
,,,,,,39068,68,,,,
,,,,,,39128,73,,,,
,,,,,,39188,67,,,,
,,,,,,39248,73,,,,
2024-05-05T01:48:00.000Z,,,,sedentary,,,,4,,,
,,,,,,39308,76,,,,
,,,,,,39368,78,,,,
,,862,382.000,walking,17,39368,,3,,,
,,,,,,39548,74,,,,
,,,,,,39608,80,,,,
,,,,,,39668,79,,,,
,,,,,,39728,74,,,,
,,,,,,39788,70,,,,
,,,,,,39848,78,,,,
,,,,,,39968,76,,,,
2024-05-05T02:00:00.000Z,,,,sedentary,,,,5,,,
,,,,,,40028,82,,,,
2024-05-05T02:01:00.000Z,,,,sedentary,,,,4,,,
,,,,,,40088,91,,,,
,,877,389.000,walking,18,40088,,1,,,
,,,,,,40148,86,,,,
,,,,,,40208,77,,,,
2024-05-05T02:04:00.000Z,,,,sedentary,,,,4,,,
,,,,,,40268,75,,,,
,,897,397.000,walking,18,40268,,1,,,
,,,,,,40328,77,,,,
,,,,,,40448,80,,,,
2024-05-05T02:08:00.000Z,,,,sedentary,,,,5,,,
,,,,,,40508,77,,,,
,,904,399.000,walking,18,40508,,1,,,
,,,,,,40568,80,,,,
,,,,,,40628,74,,,,
,,,,,,40688,76,,,,
2024-05-05T02:12:00.000Z,,,,sedentary,,,,4,,,
,,,,,,40748,71,,,,
,,,,,,40808,80,,,,
,,,,,,40868,82,,,,
,,993,439.000,walking,19,40868,,2,,,
,,,,,,40928,80,,,,
,,,,,,40988,77,,,,
,,,,,,41048,84,,,,
,,,,,,41108,80,,,,
2024-05-05T02:19:00.000Z,,,,sedentary,,,,5,,,
,,1012,448.000,walking,19,41168,,2,,,
,,,,,,41228,84,,,,
,,,,,,41288,72,,,,
,,,,,,41348,71,,,,
,,,,,,41408,75,,,,
,,,,,,41468,83,,,,
,,,,,,41528,80,,,,
2024-05-05T02:26:00.000Z,,,,sedentary,,,,5,,,
,,,,,,41588,74,,,,
,,,,,,41648,79,,,,
,,1118,499.000,walking,20,41648,,2,,,
,,,,,,41708,69,,,,
,,,,,,41768,60,,,,
,,,,,,41828,58,,,,
,,,,,,41888,65,,,,
,,,,,,41948,74,,,,
,,,,,,42008,69,,,,
,,,,,,42068,63,,,,
,,,,,,42128,69,,,,
,,,,,,42188,73,,,,
,,,,,,42248,77,,,,
,,,,,,42308,67,,,,
,,,,,,42368,73,,,,
2024-05-05T02:42:00.000Z,,,,sedentary,,,,4,,,
,,,,,,42548,76,,,,
,,1139,507.000,walking,20,42548,,3,,,
,,,,,,42608,80,,,,
,,,,,,42668,86,,,,
,,,,,,42728,81,,,,
,,,,,,42788,82,,,,
,,,,,,42848,87,,,,
,,,,,,42908,81,,,,
,,,,,,42968,83,,,,
,,,,,,43028,81,,,,
,,,,,,43088,79,,,,
,,,,,,43148,91,,,,
2024-05-05T02:53:00.000Z,,,,sedentary,,,,4,,,
,,,,,,43208,97,,,,
,,1167,543.000,walking,22,43208,,1,,,
,,,,,,43268,82,,,,
,,,,,,43328,83,,,,
,,,,,,43388,96,,,,
,,,,,,43448,0,,,,
2024-05-05T03:00:00.000Z,,,,sedentary,,,,4,,,
2024-05-05T03:01:00.000Z,,,,sedentary,,,,0,,,
2024-05-05T03:04:00.000Z,,,,sedentary,,,,3,,,
,,,,,,43928,83,,,,
,,1212,563.000,walking,,43928,,2,,,
,,,,,,43988,79,,,,
,,,,,,44048,71,,,,
,,,,,,44108,79,,,,
,,,,,,44168,84,,,,
,,,,,,44228,75,,,,
,,,,,,44408,77,,,,
,,,,,,44468,78,,,,
,,,,,,44528,77,,,,
,,,,,,44588,71,,,,
,,,,,,44648,72,,,,
,,,,,,44708,75,,,,
,,,,,,44888,74,,,,
,,,,,,44948,77,,,,
,,,,,,45008,73,,,,
,,,,,,45068,72,,,,
,,,,,,45188,70,,,,
,,,,,,45248,74,,,,
,,,,,,45308,66,,,,
2024-05-05T03:29:00.000Z,,,,sedentary,,,,5,,,
,,,,,,45368,71,,,,
2024-05-05T03:30:00.000Z,,,,sedentary,,,,0,,,
,,,,,,45428,70,,,,
,,,,,,45488,76,,,,
,,,,,,45548,92,,,,
,,,,,,45608,80,,,,
,,,,,,45668,75,,,,
,,,,,,45728,68,,,,
,,,,,,45788,73,,,,
,,,,,,45848,72,,,,
,,,,,,45908,74,,,,
,,,,,,46028,68,,,,
,,,,,,46088,67,,,,
,,,,,,46148,66,,,,
2024-05-05T03:44:00.000Z,,,,sedentary,,,,4,,,
,,,,,,46268,64,,,,
2024-05-05T03:45:00.000Z,,,,sedentary,,,,0,,,
,,,,,,46328,65,,,,
,,,,,,46388,68,,,,
,,,,,,46448,77,,,,
2024-05-05T03:48:00.000Z,,,,sedentary,,,,4,,,
,,,,,,46508,71,,,,
2024-05-05T03:49:00.000Z,,,,sedentary,,,,0,,,
,,,,,,46568,70,,,,
2024-05-05T03:50:00.000Z,,,,sedentary,,,,1,,,
,,,,,,46628,72,,,,
2024-05-05T03:51:00.000Z,,,,sedentary,,,,0,,,
,,,,,,46688,74,,,,
,,,,,,46748,68,,,,
2024-05-05T03:53:00.000Z,,,,sedentary,,,,2,,,
,,,,,,46808,72,,,,
2024-05-05T03:54:00.000Z,,,,sedentary,,,,0,,,
,,,,,,46868,74,,,,
,,,,,,46928,76,,,,
,,,,,,46988,78,,,,
,,,,,,47048,62,,,,
,,,,,,47108,66,,,,
2024-05-05T03:59:00.000Z,,,,sedentary,,,,4,,,
,,,,,,47168,74,,,,
2024-05-05T04:00:00.000Z,,,,sedentary,,,,0,,,
,,,,,,47228,69,,,,
,,,,,,47288,68,,,,
,,,,,,47408,74,,,,
,,,,,,47468,72,,,,
,,,,,,47528,78,,,,
,,,,,,47588,67,,,,
,,,,,,47648,66,,,,
,,,,,,47708,69,,,,
,,,,,,47768,70,,,,
,,,,,,47828,74,,,,
,,,,,,47948,69,,,,
,,,,,,48008,72,,,,
,,,,,,48068,73,,,,
,,,,,,48128,76,,,,
,,,,,,48188,88,,,,
,,,,,,48248,97,,,,
2024-05-05T04:18:00.000Z,,,,sedentary,,,,4,,,
,,,,,,48308,83,,,,
,,1227,567.000,walking,23,48308,,3,,,
,,,,,,48368,93,,,,
,,,,,,48428,80,,,,
,,,,,,48488,67,,,,
,,,,,,48548,72,,,,
2024-05-05T04:23:00.000Z,,,,sedentary,,,,4,,,
,,,,,,48608,73,,,,
2024-05-05T04:24:00.000Z,,,,sedentary,,,,0,,,
,,,,,,48668,72,,,,
,,,,,,48728,73,,,,
,,,,,,48848,75,,,,
,,,,,,48908,76,,,,
2024-05-05T04:29:00.000Z,,,,sedentary,,,,3,,,
,,,,,,48968,68,,,,
,,,,,,49028,64,,,,
2024-05-05T04:31:00.000Z,,,,sedentary,,,,0,,,
,,,,,,49088,60,,,,
,,,,,,49148,73,,,,
,,,,,,49208,63,,,,
,,,,,,49268,67,,,,
,,,,,,49328,74,,,,
2024-05-05T04:36:00.000Z,,,,sedentary,,,,3,,,
,,,,,,49388,67,,,,
2024-05-05T04:37:00.000Z,,,,sedentary,,,,0,,,
,,,,,,49448,69,,,,
,,,,,,49508,65,,,,
2024-05-05T04:39:00.000Z,,,,sedentary,,,,3,,,
,,,,,,49568,60,,,,
2024-05-05T04:40:00.000Z,,,,sedentary,,,,0,,,
,,,,,,49688,64,,,,
,,,,,,49748,70,,,,
,,,,,,49868,72,,,,
,,,,,,49928,69,,,,
2024-05-05T04:46:00.000Z,,,,sedentary,,,,4,,,
,,,,,,49988,68,,,,
2024-05-05T04:47:00.000Z,,,,sedentary,,,,0,,,
,,,,,,50048,67,,,,
2024-05-05T04:48:00.000Z,,,,sedentary,,,,4,,,
,,,,,,50108,83,,,,
2024-05-05T04:49:00.000Z,,,,sedentary,,,,0,,,
,,,,,,50168,79,,,,
2024-05-05T04:50:00.000Z,,,,sedentary,,,,3,,,
,,,,,,50228,68,,,,
2024-05-05T04:51:00.000Z,,,,sedentary,,,,0,,,
,,,,,,50288,66,,,,
,,1234,569.000,walking,23,50288,,1,,,
,,,,,,50408,65,,,,
,,,,,,50468,64,,,,
,,,,,,50528,63,,,,
2024-05-05T04:56:00.000Z,,,,sedentary,,,,0,,,
,,,,,,50588,60,,,,
2024-05-05T04:57:00.000Z,,,,sedentary,,,,2,,,
,,,,,,50648,58,,,,
,,,,,,50708,59,,,,
2024-05-05T04:59:00.000Z,,,,sedentary,,,,0,,,
2024-05-05T05:00:00.000Z,,,,sedentary,,,,2,,,
,,,,,,50828,60,,,,
2024-05-05T05:01:00.000Z,,,,sedentary,,,,3,,,
,,,,,,50888,57,,,,
,,,,,,50948,54,,,,
,,,,,,51008,56,,,,
,,,,,,51068,54,,,,
,,,,,,51128,57,,,,
,,,,,,51188,56,,,,
,,,,,,51248,55,,,,
2024-05-05T05:08:00.000Z,,,,sedentary,,,,0,,,
,,,,,,51308,57,,,,
,,,,,,51368,60,,,,
,,,,,,51428,80,,,,
,,,,,,51488,68,,,,
,,,,,,51548,77,,,,
2024-05-05T05:13:00.000Z,,,,sedentary,,,,4,,,
,,,,,,51608,81,,,,
2024-05-05T05:14:00.000Z,,,,sedentary,,,,0,,,
,,,,,,51668,71,,,,
,,,,,,51728,67,,,,
,,,,,,51788,68,,,,
,,,,,,51848,71,,,,
,,,,,,51908,70,,,,
,,,,,,51968,73,,,,
,,,,,,52028,72,,,,
,,,,,,52148,71,,,,
,,,,,,52208,74,,,,
,,,,,,52268,75,,,,
,,,,,,52328,80,,,,
,,,,,,52388,73,,,,
,,,,,,52448,70,,,,
,,,,,,52508,71,,,,
,,,,,,52568,67,,,,
,,,,,,52628,73,,,,
,,,,,,52688,76,,,,
,,,,,,52748,69,,,,
,,,,,,52808,68,,,,
2024-05-05T05:34:00.000Z,,,,sedentary,,,,3,,,
,,,,,,52868,67,,,,
,,,,,,52928,68,,,,
2024-05-05T05:36:00.000Z,,,,sedentary,,,,0,,,
,,,,,,53048,71,,,,
2024-05-05T05:38:00.000Z,,,,sedentary,,,,1,,,
,,,,,,53108,72,,,,
2024-05-05T05:39:00.000Z,,,,sedentary,,,,0,,,
,,,,,,53168,70,,,,
,,,,,,53228,71,,,,
,,,,,,53288,85,,,,
,,,,,,53348,74,,,,
,,,,,,53408,83,,,,
,,,,,,53468,70,,,,
,,,,,,53528,68,,,,
,,,,,,53588,72,,,,
,,,,,,53648,74,,,,
,,,,,,53768,80,,,,
,,,,,,53828,86,,,,
,,,,,,53888,83,,,,
,,,,,,53948,68,,,,
2024-05-05T05:53:00.000Z,,,,sedentary,,,,5,,,
,,,,,,54008,66,,,,
2024-05-05T05:54:00.000Z,,,,sedentary,,,,0,,,
,,,,,,54068,69,,,,
,,,,,,54128,66,,,,
,,,,,,54188,62,,,,
,,,,,,54248,69,,,,
2024-05-05T05:58:00.000Z,,,,sedentary,,,,4,,,
,,,,,,54308,64,,,,
2024-05-05T05:59:00.000Z,,,,sedentary,,,,0,,,
,,,,,,54368,68,,,,
2024-05-05T06:00:00.000Z,,,,sedentary,,,,3,,,
,,,,,,54428,69,,,,
2024-05-05T06:01:00.000Z,,,,sedentary,,,,0,,,
,,,,,,54488,64,,,,
,,,,,,54548,68,,,,
,,,,,,54608,64,,,,
2024-05-05T06:04:00.000Z,,,,sedentary,,,,2,,,
,,,,,,54668,63,,,,
2024-05-05T06:05:00.000Z,,,,sedentary,,,,0,,,
,,,,,,54848,68,,,,
2024-05-05T06:08:00.000Z,,,,sedentary,,,,3,,,
,,,,,,54908,67,,,,
,,,,,,54968,64,,,,
2024-05-05T06:10:00.000Z,,,,sedentary,,,,0,,,
,,,,,,55028,67,,,,
,,,,,,55088,74,,,,
,,,,,,55148,72,,,,
2024-05-05T06:14:00.000Z,,,,sedentary,,,,3,,,
,,,,,,55268,73,,,,
2024-05-05T06:16:00.000Z,,,,sedentary,,,,0,,,
,,,,,,55388,72,,,,
2024-05-05T06:17:00.000Z,,,,sedentary,,,,2,,,
,,,,,,55508,71,,,,
,,,,,,55688,69,,,,
,,,,,,55748,71,,,,
,,,,,,55868,70,,,,
,,,,,,55928,69,,,,
,,,,,,55988,73,,,,
,,,,,,56048,69,,,,
,,,,,,56108,71,,,,
,,,,,,56168,68,,,,
,,,,,,56228,69,,,,
,,,,,,56288,68,,,,
,,,,,,56528,69,,,,
,,,,,,56588,66,,,,
,,,,,,56708,68,,,,
,,,,,,56768,65,,,,
,,,,,,56828,67,,,,
,,,,,,56888,66,,,,
,,,,,,56948,62,,,,
,,,,,,57008,65,,,,
,,,,,,57068,64,,,,
,,,,,,57128,62,,,,
,,,,,,57188,65,,,,
,,,,,,57248,64,,,,
,,,,,,57368,62,,,,
,,,,,,57428,63,,,,
,,,,,,57488,61,,,,
,,,,,,57548,62,,,,
,,,,,,57608,64,,,,
,,,,,,57728,63,,,,
2024-05-05T06:56:00.000Z,,,,sedentary,,,,0,,,
,,,,,,57788,64,,,,
,,,,,,57848,72,,,,
,,,,,,57908,71,,,,
2024-05-05T06:59:00.000Z,,,,sedentary,,,,3,,,
,,,,,,57968,65,,,,
2024-05-05T07:00:00.000Z,,,,sedentary,,,,0,,,
,,,,,,58028,62,,,,
,,,,,,58088,66,,,,
,,,,,,58148,63,,,,
,,,,,,58208,60,,,,
,,,,,,58268,59,,,,
,,,,,,58328,61,,,,
,,,,,,58388,58,,,,
2024-05-05T07:07:00.000Z,,,,sedentary,,,,0,,,
,,,,,,58448,59,,,,
,,,,,,58508,66,,,,
2024-05-05T07:09:00.000Z,,,,sedentary,,,,3,,,
,,,,,,58568,65,,,,
,,,,,,58628,61,,,,
,,,,,,58688,62,,,,
,,,,,,58748,64,,,,
,,,,,,58808,63,,,,
,,,,,,58868,64,,,,
,,,,,,59048,63,,,,
,,,,,,59108,66,,,,
2024-05-05T07:19:00.000Z,,,,sedentary,,,,0,,,
,,,,,,59168,64,,,,
,,,,,,59228,71,,,,
2024-05-05T07:21:00.000Z,,,,sedentary,,,,3,,,
,,,,,,59288,68,,,,
,,,,,,59348,67,,,,
,,,,,,59408,64,,,,
,,,,,,59468,66,,,,
,,,,,,59528,64,,,,
,,,,,,59588,63,,,,
,,,,,,59648,65,,,,
,,,,,,59708,66,,,,
,,,,,,59768,64,,,,
,,,,,,59888,63,,,,
,,,,,,59948,64,,,,
,,,,,,60068,63,,,,
2024-05-05T07:35:00.000Z,,,,sedentary,,,,0,,,
,,,,,,60128,61,,,,
,,,,,,60188,71,,,,
,,,,,,60248,83,,,,
,,,,,,60308,88,,,,
2024-05-05T07:39:00.000Z,,,,sedentary,,,,4,,,
,,,,,,60368,80,,,,
2024-05-05T07:40:00.000Z,,,,sedentary,,,,0,,,
,,,,,,60488,73,,,,
2024-05-05T07:42:00.000Z,,,,sedentary,,,,3,,,
,,,,,,60548,74,,,,
2024-05-05T07:43:00.000Z,,,,sedentary,,,,0,,,
,,,,,,60608,76,,,,
2024-05-05T07:44:00.000Z,,,,sedentary,,,,1,,,
,,,,,,60668,79,,,,
,,,,,,60728,74,,,,
,,,,,,60788,72,,,,
2024-05-05T07:47:00.000Z,,,,sedentary,,,,0,,,
,,,,,,60848,74,,,,
,,,,,,60908,70,,,,
,,,,,,60968,73,,,,
,,,,,,61028,76,,,,
2024-05-05T07:51:00.000Z,,,,sedentary,,,,3,,,
,,,,,,61088,75,,,,
,,,,,,61148,76,,,,
,,,,,,61208,70,,,,
2024-05-05T07:54:00.000Z,,,,sedentary,,,,0,,,
,,,,,,61268,76,,,,
,,,,,,61388,87,,,,
,,,,,,61448,92,,,,
,,,,,,61508,91,,,,
,,,,,,61568,78,,,,
2024-05-05T08:00:00.000Z,,,,sedentary,,,,4,,,
,,,,,,61628,80,,,,
,,,,,,61688,58,,,,
,,,,,,61748,74,,,,
,,,,,,61868,80,,,,
,,,,,,61928,85,,,,
,,,,,,61988,65,,,,
,,,,,,62048,70,,,,
,,,,,,62108,64,,,,
,,,,,,62168,68,,,,
,,,,,,62228,72,,,,
,,,,,,62288,66,,,,
,,,,,,62348,76,,,,
2024-05-05T08:13:00.000Z,,,,sedentary,,,,4,,,
,,,,,,62408,84,,,,
,,1283,595.000,walking,24,62408,,2,,,
,,,,,,62468,82,,,,
2024-05-05T08:15:00.000Z,,,,sedentary,,,,6,,,
,,,,,,62528,81,,,,
,,1303,603.000,walking,24,62528,,2,,,
,,,,,,62588,84,,,,
,,,,,,62648,87,,,,
,,,,,,62708,86,,,,
2024-05-05T08:19:00.000Z,,,,sedentary,,,,5,,,
,,,,,,62768,83,,,,
,,,,,,62828,74,,,,
,,1371,634.000,walking,24,62828,,2,,,
,,,,,,62888,82,,,,
,,,,,,62948,65,,,,
,,,,,,63008,62,,,,
,,,,,,63068,60,,,,
2024-05-05T08:25:00.000Z,,,,sedentary,,,,4,,,
,,,,,,63128,69,,,,
,,1390,645.000,walking,24,63128,,0,,,
,,,,,,63188,76,,,,
,,,,,,63308,67,,,,
,,,,,,63368,73,,,,
,,,,,,63488,72,,,,
,,,,,,63548,78,,,,
,,,,,,63608,76,,,,
,,,,,,63668,81,,,,
,,,,,,63728,71,,,,
2024-05-05T08:36:00.000Z,,,,sedentary,,,,4,,,
,,,,,,63788,82,,,,
,,,,,,63848,94,,,,
,,,,,,63908,92,,,,
,,1583,735.000,walking,30,63908,,3,,,
,,,,,,63968,87,,,,
